donor,path,sha256,line,kind,symbol,snippet
whitedns_android,app/src/androidTest/java/com/example/whitedns_connect/ExampleInstrumentedTest.kt,126910840f44f314d341bb97b21357c17213ad246e774880336d11dbae113a7b,17,type,ExampleInstrumentedTest,class ExampleInstrumentedTest {
whitedns_android,app/src/androidTest/java/com/example/whitedns_connect/ExampleInstrumentedTest.kt,126910840f44f314d341bb97b21357c17213ad246e774880336d11dbae113a7b,19,function,useAppContext,fun useAppContext() {
whitedns_android,app/src/main/java/com/github/shadowsocks/bg/Tun2proxy.java,b9bfe76437b3ac68868df17edb926858e5e4e36cda981d76f2154afe5aace8a0,3,type,Tun2proxy,public final class Tun2proxy {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,31,type,MainActivity,class MainActivity : ComponentActivity() {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,35,function,onResume,override fun onResume() {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,42,function,onCreate,override fun onCreate(savedInstanceState: Bundle?) {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,144,function,onNewIntent,override fun onNewIntent(intent: Intent) {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,150,function,openNotificationSettings,private fun openNotificationSettings() {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,165,function,requestBatteryOptimizationExemption,private fun requestBatteryOptimizationExemption() {
whitedns_android,app/src/main/java/shop/whitedns/client/MainActivity.kt,5f9a4d90dcbf36375c6fbd3f5d2921459a70f0001b64fa2fd3a05e32977cdbc3,184,function,handleProfileLinkIntent,private fun handleProfileLinkIntent(intent: Intent?) {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,5,function,WhiteDnsSettings,fun WhiteDnsSettings.importAdvancedSettingsProfileFromToml(
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,19,function,parseAdvancedSettingsProfileFromToml,private fun parseAdvancedSettingsProfileFromToml(
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,31,function,applyIfPresent,"fun applyIfPresent(key: String, update: (TomlValue) -> WhiteDnsSettings) {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,269,function,parseTomlAssignments,"private fun parseTomlAssignments(toml: String): Map<String, TomlValue> {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,309,function,validateAdvancedSettingsRelations,private fun validateAdvancedSettingsRelations(settings: WhiteDnsSettings) {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,332,type,TomlValue,private data class TomlValue(
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,336,function,stringValue,fun stringValue(key: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,347,function,booleanValue,fun booleanValue(key: String): Boolean {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,355,function,intValue,"fun intValue(key: String, minValue: Int, maxValue: Int): Int {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,368,function,enumIntValue,"fun enumIntValue(key: String, allowedValues: Set<Int>): Int {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,376,function,positiveDoubleValue,fun positiveDoubleValue(key: String): Double {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,385,function,doubleValue,"fun doubleValue(key: String, minValue: Double, maxValue: Double): Double {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,394,function,enumStringValue,"fun enumStringValue(key: String, allowedValues: Set<String>): String {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,402,function,fail,fun fail(message: String): Nothing {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,406,function,parseTomlString,private fun parseTomlString(key: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,447,function,stripTomlComment,private fun stripTomlComment(line: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,463,function,String,private fun String.indexOfUnquotedEquals(): Int {
whitedns_android,app/src/main/java/shop/whitedns/client/model/AdvancedSettingsTomlImport.kt,4730f5551833040f84a48ff06111d3a4a66eca68ed964a2bca20ac6c2cd1ba46,479,function,Double,private fun Double.toNormalizedString(): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,3,type,WhiteDnsAutoTunePreset,data class WhiteDnsAutoTunePreset(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,19,type,class,enum class WhiteDnsAutoTunePresetStability {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,194,function,whiteDnsConfigIds,fun whiteDnsConfigIds(includeAggressive: Boolean): List<String> {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,202,function,whiteDnsConfigId,"fun whiteDnsConfigId(presetId: String): String = ""$WhiteDnsConfigPrefix$presetId"""
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,204,function,settingConfigId,"fun settingConfigId(profileId: String): String = ""$SettingConfigPrefix$profileId"""
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,206,function,presetIdFromConfigId,fun presetIdFromConfigId(configId: String): String? {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,212,function,settingProfileIdFromConfigId,fun settingProfileIdFromConfigId(configId: String): String? {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,217,function,normalizeConfigIds,fun normalizeConfigIds(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,247,function,normalizeLegacyConfigId,private fun normalizeLegacyConfigId(configId: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,256,function,WhiteDnsSettings,fun WhiteDnsSettings.applyAutoTunePreset(preset: WhiteDnsAutoTunePreset): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,272,function,WhiteDnsSettings,fun WhiteDnsSettings.recoverPersistedParallelTestPreset(): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,297,function,WhiteDnsSettings,private fun WhiteDnsSettings.matchesAutoTunePresetFields(): Boolean {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsAutoTune.kt,c543d98fb0ed5e820892b343b2779c55d3506bf643908ed246681b86e16b6441,313,function,WhiteDnsSettings,private fun WhiteDnsSettings.copyAutoTunePresetFieldsFrom(source: WhiteDnsSettings): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,6,type,class,enum class ConnectionStatus {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,12,type,Choice,data class Choice<T>(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,17,type,StormDnsServerProfile,data class StormDnsServerProfile(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,25,type,ConnectionProfile,data class ConnectionProfile(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,38,function,defaultProfile,fun defaultProfile(): ConnectionProfile {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,46,function,fromSettings,fun fromSettings(settings: WhiteDnsSettings): ConnectionProfile {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,61,type,ResolverProfile,data class ResolverProfile(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,70,function,newId,"fun newId(): String = ""resolver-${System.currentTimeMillis()}"""
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,72,function,defaultProfile,fun defaultProfile(resolverText: String): ResolverProfile {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,82,type,AdvancedSettingsProfile,data class AdvancedSettingsProfile(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,141,function,defaultProfile,fun defaultProfile(): AdvancedSettingsProfile {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,149,function,newId,"fun newId(): String = ""advanced-${System.currentTimeMillis()}"""
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,151,function,fromSettings,fun fromSettings(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,216,type,ResolverTextValidation,data class ResolverTextValidation(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,227,type,WhiteDnsSettings,data class WhiteDnsSettings(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,303,type,ResolvedWhiteDnsSettings,data class ResolvedWhiteDnsSettings(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,363,type,ConnectionStats,data class ConnectionStats(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,373,type,ResolverRuntimeState,data class ResolverRuntimeState(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,379,type,ConnectionProgressState,data class ConnectionProgressState(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,420,type,ConnectionVerificationState,data class ConnectionVerificationState(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,426,type,AutoTuneTrialResult,data class AutoTuneTrialResult(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,446,type,ServerTestResult,data class ServerTestResult(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,456,type,ServerTestState,data class ServerTestState(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,490,type,WhiteDnsScanState,data class WhiteDnsScanState(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,510,function,recoverIfStale,fun recoverIfStale(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,537,type,WhiteDnsUiState,data class WhiteDnsUiState(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,625,function,encryptionMethodLabel,fun encryptionMethodLabel(methodId: Int): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,629,function,connectionModeLabel,fun connectionModeLabel(mode: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,633,function,themeModeLabel,fun themeModeLabel(mode: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,637,function,splitTunnelModeLabel,fun splitTunnelModeLabel(mode: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,642,function,WhiteDnsSettings,fun WhiteDnsSettings.normalizedConnectionProfiles(): List<ConnectionProfile> {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,678,function,WhiteDnsSettings,fun WhiteDnsSettings.normalizedResolverProfiles(): List<ResolverProfile> {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,697,function,WhiteDnsSettings,fun WhiteDnsSettings.normalizedAdvancedProfiles(): List<AdvancedSettingsProfile> {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,707,function,WhiteDnsSettings,fun WhiteDnsSettings.selectedConnectionProfile(): ConnectionProfile {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,712,function,WhiteDnsSettings,fun WhiteDnsSettings.selectedResolverProfile(): ResolverProfile? {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,716,function,WhiteDnsSettings,fun WhiteDnsSettings.selectedAdvancedProfile(): AdvancedSettingsProfile {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,721,function,WhiteDnsSettings,fun WhiteDnsSettings.matchesAdvancedProfile(profile: AdvancedSettingsProfile): Boolean {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,725,function,WhiteDnsSettings,fun WhiteDnsSettings.syncSelectedConnectionProfileFields(): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,769,function,WhiteDnsSettings,fun WhiteDnsSettings.runtimeConnectionSettings(): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,791,function,WhiteDnsSettings,fun WhiteDnsSettings.applyAdvancedProfile(profile: AdvancedSettingsProfile): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,849,function,WhiteDnsSettings,fun WhiteDnsSettings.selectAdvancedProfile(profileId: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,855,function,WhiteDnsSettings,fun WhiteDnsSettings.saveSelectedAdvancedProfile(): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,876,function,WhiteDnsSettings,fun WhiteDnsSettings.saveCurrentAdvancedProfileAs(name: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,890,function,WhiteDnsSettings,fun WhiteDnsSettings.upsertAdvancedProfile(profile: AdvancedSettingsProfile): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,912,function,WhiteDnsSettings,fun WhiteDnsSettings.selectConnectionProfile(profileId: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,926,function,WhiteDnsSettings,fun WhiteDnsSettings.upsertConnectionProfile(profile: ConnectionProfile): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,957,function,WhiteDnsSettings,fun WhiteDnsSettings.upsertResolverProfile(profile: ResolverProfile): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,984,function,WhiteDnsSettings,fun WhiteDnsSettings.exportAllResolverProfilesText(): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,994,function,WhiteDnsSettings,fun WhiteDnsSettings.saveResolverProfileAs(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1012,function,WhiteDnsSettings,"fun WhiteDnsSettings.moveConnectionProfile(profileId: String, direction: Int): WhiteDnsSettings {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1025,function,WhiteDnsSettings,"fun WhiteDnsSettings.moveConnectionProfileToIndex(profileId: String, targetIndex: Int): WhiteDnsSettings {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1041,function,WhiteDnsSettings,"fun WhiteDnsSettings.moveResolverProfile(profileId: String, direction: Int): WhiteDnsSettings {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1057,function,WhiteDnsSettings,"fun WhiteDnsSettings.moveResolverProfileToIndex(profileId: String, targetIndex: Int): WhiteDnsSettings {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1077,function,WhiteDnsSettings,"fun WhiteDnsSettings.moveAdvancedProfileToIndex(profileId: String, targetIndex: Int): WhiteDnsSettings {"
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1092,function,WhiteDnsSettings,fun WhiteDnsSettings.applyResolverProfileToSelectedConnection(profileId: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1114,function,WhiteDnsSettings,fun WhiteDnsSettings.clearSelectedResolverProfile(): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1132,function,WhiteDnsSettings,fun WhiteDnsSettings.updateManualResolverText(resolverText: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1138,function,WhiteDnsSettings,fun WhiteDnsSettings.deleteResolverProfile(profileId: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1161,function,WhiteDnsSettings,fun WhiteDnsSettings.deleteConnectionProfile(profileId: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1178,function,WhiteDnsSettings,fun WhiteDnsSettings.duplicateConnectionProfileCount(): Int {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1187,function,WhiteDnsSettings,fun WhiteDnsSettings.deleteDuplicateConnectionProfiles(protectedProfileId: String? = null): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1223,function,WhiteDnsSettings,fun WhiteDnsSettings.deleteAdvancedProfile(profileId: String): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1256,type,ConnectionServerKey,private data class ConnectionServerKey(
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1261,function,ConnectionProfile,private fun ConnectionProfile.duplicateServerKey(): ConnectionServerKey? {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1271,function,WhiteDnsSettings,fun WhiteDnsSettings.resetAdvancedSettings(): WhiteDnsSettings {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1330,function,validateResolverText,fun validateResolverText(raw: String): ResolverTextValidation {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1352,function,normalizeResolverText,internal fun normalizeResolverText(raw: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1356,function,resolverTextTokens,private fun resolverTextTokens(raw: String): Sequence<String> {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1384,function,cleanResolverToken,private fun cleanResolverToken(token: String): String {
whitedns_android,app/src/main/java/shop/whitedns/client/model/WhiteDnsModels.kt,dd096dde40866ca79fe3366facc9678c0aab4b06be560fc6dde6ab87cea66e4b,1388,function,normalizeResolverEntry,private fun normalizeResolverEntry(entry: String): String? {
