donor,path,kind,symbol,line
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,useCA,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,getCert,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,newGASProxyServer,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,start,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,stop,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,acceptLoop,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,handleHTTP,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,gasExtractHost,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,gasShouldDirectConnect,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,gasNeedsSNIRewrite,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,gasTraceHost,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,handleCONNECT,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,relayRawTCP,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,relayHTTPOverTLS,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,gasParseHeaders,n/a
Nova-Proxy-App-main,proxy/gas_relay.go,symbol,gasReadBody,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,NewGFWList,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,LoadFromReader,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,LoadFromURL,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,LoadFromFile,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,SaveToFile,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,IsBlocked,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,Count,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,LastLoadTime,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,gfwListCachePath,n/a
Nova-Proxy-App-main,proxy/gfwlist.go,symbol,GFWList,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,pmGetProcessName,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,pmEnumerateProcesses,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,pmGetTcpTable,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,pmPortFromInt,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,FindProcessByPort,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,GetProcessNameByPID,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,KillProcessByPID,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,EnsurePortAvailable,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,pmMIB_TCPROW_OWNER_PID,n/a
Nova-Proxy-App-main,proxy/port_manager.go,symbol,pmPROCESSENTRY32W,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,NewProcessMonitor,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,SetTCPFetcher,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,SetPIDLister,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,Start,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,Stop,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,TrackConnection,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,RecordBytes,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,refresh,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,GetProcesses,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,ProcessInfo,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,procConnTrack,n/a
Nova-Proxy-App-main,proxy/procmon.go,symbol,ProcessMonitor,n/a
Nova-Proxy-App-main,proxy/procmon_stub.go,symbol,newTCPFetcher,n/a
Nova-Proxy-App-main,proxy/procmon_stub.go,symbol,getAllProcessPIDs,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,getProcessName,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,enumerateProcesses,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,getExtendedTcpTable,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,portFromInt,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,newTCPFetcher,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,getAllProcessPIDs,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,MIB_TCPROW_OWNER_PID,n/a
Nova-Proxy-App-main,proxy/procmon_windows.go,symbol,PROCESSENTRY32W,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetV2RayPort,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetV2RayPort,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetV2RayHTTPPort,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetV2RayHTTPPort,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetRouteEventCallback,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,emitRouteEvent,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetOnConfigSaved,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,triggerConfigSaved,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Read,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Write,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Accept,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Close,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Addr,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Close,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,RoundTrip,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,removeHopByHopHeaders,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Accept,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,mergeRule,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Read,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,WriteTo,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,wrapHijackedConn,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,normalizeHost,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,cleanWebsiteToken,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,tokenMatchesDomain,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,inferWebsiteFromSiteGroup,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,ensureAddrWithPort,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,resolveUpstreamHost,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,resolveRuleUpstream,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,splitUpstreamCandidates,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,firstUpstreamHost,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,hostMatchesDomain,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,domainMatchScore,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,isLiteralIP,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,normalizeDNSMode,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,reorderIPsByDNSMode,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,dedupeDialCandidates,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,resolveDomainCandidates,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,buildDialCandidates,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,resolveSystemDNS,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,chooseUpstreamSNI,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,NewProxyServer,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetRuleManager,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetCertGenerator,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetLogCallback,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,tracef,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,UpdateCloudflareConfig,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,UpdateCloudflareIPPool,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetGASDialAddr,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetGasRelay,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetSOCKSAddr,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetSOCKSAddr,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetListenAddr,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,TriggerCFHealthCheck,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,RemoveInvalidCFIPs,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetAllCFIPsWithStats,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetListenAddr,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetDoHResolver,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,UpdateECHProfileConfig,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,SetMode,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,GetMode,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Start,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,Stop,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,IsRunning,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleRequest,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleConnect,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,directConnect,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleGASConnect,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleV2RayConnect,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleV2RayHTTP,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleGASRelayConnect,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,generateCertNow,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,relayRawTCPToGAS,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,relayHTTPOverTLSOnRelay,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleGASHTTP,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleGASRelayHTTP,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,socksAcceptLoop,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,handleSOCKS5,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,socksRelay,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,socksGASRelayDirect,n/a
Nova-Proxy-App-main,proxy/proxy.go,symbol,socksTunnel,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,handleTLSFragment,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,handleTLSRFFallback,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,readInitialTLSRecord,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,findLastDot,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,parseClientHello,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,sendRecords,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,splitAndAppend,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,makeRecord,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,getRawConn,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,Error,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,Unwrap,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,wrap,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,isUseOfClosedConn,n/a
Nova-Proxy-App-main,proxy/tls_fragment.go,symbol,wrappedError,n/a
Nova-Proxy-App-main,proxy/tls_fragment_oob_unix.go,symbol,sendWithOOB,n/a
Nova-Proxy-App-main,proxy/tls_fragment_oob_windows.go,symbol,sendWithOOB,n/a
Nova-Proxy-App-main,proxy/tun_flow.go,symbol,PlanTUNFlow,n/a
Nova-Proxy-App-main,proxy/tun_flow.go,symbol,TUNFlow,n/a
Nova-Proxy-App-main,proxy/tun_flow.go,symbol,TUNFlowPlan,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,ParseV2RayLink,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,min,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseVMess,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseVLESS,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseTrojan,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseShadowsocks,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseSocks,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseHTTP,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,netSplitHostPort,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,ParseSubscription,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseHysteria2,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,parseSS2022,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,ParseJSONConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,V2RayConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_config.go,symbol,V2RayConfigStore,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,NewV2RayManager,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,loadSettings,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SaveSettings,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,saveSettingsToFile,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetSettings,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,log,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,getSelectedConfigLocked,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,StartCore,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,StopCore,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,IsCoreProcessRunning,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,save,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,parseAndAdd,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,AddConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,AddConfigsFromSub,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetConfigs,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,DeleteConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SelectConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,UpdateConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetSelectedConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,ClearConfigs,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetCorePort,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SetCorePort,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SetCoreRunning,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SetCoreActive,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,IsCoreRunning,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,IsCoreActive,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetStore,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetStorePath,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,PingConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,PingConfigWithTimeout,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,PingAllConfigs,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,ParseSubInfoFromHeaders,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,formatBytes,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,TestConfigReal,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SpeedTestConfig,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,AddSubWithInfo,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GetSubInfo,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,ParseSubscriptionLinks,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,UpdateConfigField,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,GenerateCoreJSON,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,maskID,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,parseUint64,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,parsePort,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,V2RaySettings,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,V2RayManager,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,V2RayPingResult,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SubInfo,n/a
Nova-Proxy-App-main,proxy/v2ray_manager.go,symbol,SubscriptionResult,n/a
Nova-Proxy-App-main,server/Code.gs,symbol,doPost,n/a
Nova-Proxy-App-main,server/Code.gs,symbol,_doSingle,n/a
Nova-Proxy-App-main,server/Code.gs,symbol,_doBatch,n/a
Nova-Proxy-App-main,server/Code.gs,symbol,_buildWorkerPayload,n/a
Nova-Proxy-App-main,server/Code.gs,symbol,doGet,n/a
Nova-Proxy-App-main,server/Code.gs,symbol,_json,n/a
Nova-Proxy-App-main,server/worker.js,symbol,forwardViaUpstream,n/a
Nova-Proxy-App-main,server/worker.js,symbol,upstreamFailure,n/a
Nova-Proxy-App-main,server/worker.js,symbol,json,n/a
Nova-Proxy-App-main,server/worker.js,symbol,getHTML,n/a
Nova-Proxy-App-main,server/worker.js,symbol,upstreamUrl,n/a
Nova-Proxy-App-main,server/worker.js,symbol,failMode,n/a
Nova-Proxy-App-main,sysproxy/exec_windows.go,symbol,hideWindow,n/a
Nova-Proxy-App-main,sysproxy/exec_windows.go,symbol,runHiddenCommand,n/a
Nova-Proxy-App-main,sysproxy/exec_windows.go,symbol,outputHiddenCommand,n/a
Nova-Proxy-App-main,sysproxy/exec_windows.go,symbol,startHiddenCommand,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,GetSystemProxyStatus,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,SetSystemProxy,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,EnableSystemProxy,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,DisableSystemProxy,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,SaveOriginalProxySettings,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,SetOriginalProxySettings,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,RestoreOriginalProxySettings,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,SetSystemProxyManual,n/a
Nova-Proxy-App-main,sysproxy/sysproxy_windows.go,symbol,SystemProxyStatus,n/a
NovaRadar-main,app.go,symbol,NewApp,n/a
NovaRadar-main,app.go,symbol,emitEvent,n/a
NovaRadar-main,app.go,symbol,GetIPSources,n/a
NovaRadar-main,app.go,symbol,SetIPSources,n/a
NovaRadar-main,app.go,symbol,ResetDefaultSources,n/a
NovaRadar-main,app.go,symbol,OpenURL,n/a
NovaRadar-main,app.go,symbol,RevealMainWindow,n/a
NovaRadar-main,app.go,symbol,QuitApp,n/a
NovaRadar-main,app.go,symbol,HandleWindowClose,n/a
NovaRadar-main,app.go,symbol,WindowMinimise,n/a
NovaRadar-main,app.go,symbol,WindowToggleMaximise,n/a
NovaRadar-main,app.go,symbol,ShouldStartHidden,n/a
NovaRadar-main,app.go,symbol,GetCloseToTray,n/a
NovaRadar-main,app.go,symbol,hasLaunchArg,n/a
NovaRadar-main,app.go,symbol,App,n/a
NovaRadar-main,main.go,symbol,main,n/a
NovaRadar-main,scanner.go,symbol,StartScan,n/a
NovaRadar-main,scanner.go,symbol,StopScan,n/a
NovaRadar-main,scanner.go,symbol,GetScanResults,n/a
NovaRadar-main,scanner.go,symbol,GetScanStats,n/a
NovaRadar-main,scanner.go,symbol,runScan,n/a
NovaRadar-main,scanner.go,symbol,quickScan,n/a
NovaRadar-main,scanner.go,symbol,deepTest,n/a
NovaRadar-main,scanner.go,symbol,deepTestConnect,n/a
NovaRadar-main,scanner.go,symbol,tryConnect,n/a
NovaRadar-main,scanner.go,symbol,parseCIDR,n/a
NovaRadar-main,scanner.go,symbol,ipToUint32,n/a
NovaRadar-main,scanner.go,symbol,uint32ToIP,n/a
NovaRadar-main,scanner.go,symbol,generateNovaID,n/a
NovaRadar-main,scanner.go,symbol,ScanResult,n/a
NovaRadar-main,scanner.go,symbol,ScanStats,n/a
NovaRadar-main,sources.go,symbol,fetchIPsFromSources,n/a
NovaRadar-main,sources.go,symbol,generateRandomIPs,n/a
NovaRadar-main,sources.go,symbol,fetchURL,n/a
NovaRadar-main,sources.go,symbol,parseCIDRLines,n/a
NovaRadar-main,sources.go,symbol,parseProxyIPLines,n/a
NovaRadar-main,sources.go,symbol,parseDomainLines,n/a
NovaRadar-main,sources.go,symbol,resolveDomains,n/a
NovaRadar-main,sources.go,symbol,SourceType,n/a
NovaRadar-main,sources.go,symbol,IPSource,n/a
Pitraix-main,OPER.go,symbol,basic_antiDDOS_check,n/a
Pitraix-main,OPER.go,symbol,adv_antiddos_check,n/a
Pitraix-main,OPER.go,symbol,file_Exists,n/a
Pitraix-main,OPER.go,symbol,readFile,n/a
Pitraix-main,OPER.go,symbol,tor_running_check,n/a
Pitraix-main,OPER.go,symbol,load_hostring,n/a
Pitraix-main,OPER.go,symbol,fetchOnlineAGS,n/a
Pitraix-main,OPER.go,symbol,neatierList,n/a
Pitraix-main,OPER.go,symbol,logUpdaterAsync,n/a
Pitraix-main,OPER.go,symbol,log,n/a
Pitraix-main,OPER.go,symbol,confirm_global,n/a
Pitraix-main,OPER.go,symbol,readableContactDate,n/a
Pitraix-main,OPER.go,symbol,contains,n/a
Pitraix-main,OPER.go,symbol,doInstru,n/a
Pitraix-main,OPER.go,symbol,main,n/a
Pitraix-main,OPER.go,symbol,postRequest,n/a
Pitraix-main,OPER.go,symbol,getRequest,n/a
Pitraix-main,OPER.go,symbol,decrypt_AES,n/a
Pitraix-main,OPER.go,symbol,encrypt_AES,n/a
Pitraix-main,OPER.go,symbol,create_signature,n/a
Pitraix-main,OPER.go,symbol,verify_signature,n/a
Pitraix-main,OPER.go,symbol,RSA_OAEP_Encrypt,n/a
Pitraix-main,OPER.go,symbol,RSA_OAEP_Decrypt,n/a
Pitraix-main,OPER.go,symbol,isASCII,n/a
Pitraix-main,OPER.go,symbol,random_Bytes,n/a
Pitraix-main,OPER.go,symbol,operLogsType,n/a
Pitraix-main,OPER.go,symbol,instruType,n/a
Pitraix-main,OPER.go,symbol,t_HST,n/a
Pitraix-main,OPER.go,symbol,t_HSTSingle,n/a
Pitraix-main,exportRSAKeys.go,symbol,GenerateRsaKeyPair,n/a
Pitraix-main,exportRSAKeys.go,symbol,ExportRsaPrivateKeyAsPemStr,n/a
Pitraix-main,exportRSAKeys.go,symbol,ParseRsaPrivateKeyFromPemStr,n/a
Pitraix-main,exportRSAKeys.go,symbol,ExportRsaPublicKeyAsPemStr,n/a
Pitraix-main,exportRSAKeys.go,symbol,ParseRsaPublicKeyFromPemStr,n/a
Pitraix-main,exportRSAKeys.go,symbol,main,n/a
Pitraix-main,gen_RSA_keys.go,symbol,main,n/a
Pitraix-main,gen_RSA_keys.go,symbol,create_signature,n/a
Pitraix-main,gen_RSA_keys.go,symbol,verify_signature,n/a
Pitraix-main,gen_RSA_keys.go,symbol,RSA_OAEP_Encrypt,n/a
Pitraix-main,gen_RSA_keys.go,symbol,RSA_OAEP_Decrypt,n/a
Pitraix-main,lyst_windows.go,symbol,setwallpaperFile,n/a
Pitraix-main,lyst_windows.go,symbol,pemDec,n/a
Pitraix-main,lyst_windows.go,symbol,readFile,n/a
Pitraix-main,lyst_windows.go,symbol,isASCII,n/a
Pitraix-main,lyst_windows.go,symbol,allZero,n/a
Pitraix-main,lyst_windows.go,symbol,createConfFile,n/a
Pitraix-main,lyst_windows.go,symbol,confUpdaterAsync,n/a
Pitraix-main,lyst_windows.go,symbol,updateConf,n/a
Pitraix-main,lyst_windows.go,symbol,isadmin,n/a
Pitraix-main,lyst_windows.go,symbol,bytesumbig,n/a
Pitraix-main,lyst_windows.go,symbol,predictable_random,n/a
Pitraix-main,lyst_windows.go,symbol,setupTor,n/a
Pitraix-main,lyst_windows.go,symbol,doInstru,n/a
Pitraix-main,lyst_windows.go,symbol,beepSound,n/a
Pitraix-main,lyst_windows.go,symbol,decFiles,n/a
Pitraix-main,lyst_windows.go,symbol,encFiles,n/a
Pitraix-main,lyst_windows.go,symbol,unzip,n/a
Pitraix-main,lyst_windows.go,symbol,getMachineInfo,n/a
Pitraix-main,lyst_windows.go,symbol,vmCheck,n/a
Pitraix-main,lyst_windows.go,symbol,log,n/a
Pitraix-main,lyst_windows.go,symbol,event,n/a
Pitraix-main,lyst_windows.go,symbol,copyf,n/a
Pitraix-main,lyst_windows.go,symbol,main,n/a
Pitraix-main,lyst_windows.go,symbol,tor_running_check,n/a
Pitraix-main,lyst_windows.go,symbol,postRequest,n/a
Pitraix-main,lyst_windows.go,symbol,getRequest,n/a
Pitraix-main,lyst_windows.go,symbol,decrypt_AES,n/a
Pitraix-main,lyst_windows.go,symbol,encrypt_AES,n/a
Pitraix-main,lyst_windows.go,symbol,create_signature,n/a
Pitraix-main,lyst_windows.go,symbol,verify_signature,n/a
Pitraix-main,lyst_windows.go,symbol,RSA_OAEP_Encrypt,n/a
Pitraix-main,lyst_windows.go,symbol,RSA_OAEP_Decrypt,n/a
Pitraix-main,lyst_windows.go,symbol,random_Bytes,n/a
Pitraix-main,lyst_windows.go,symbol,file_Exists,n/a
Pitraix-main,lyst_windows.go,symbol,inFindStr,n/a
Pitraix-main,lyst_windows.go,symbol,config_File_Type,n/a
Pitraix-main,lyst_windows.go,symbol,ipInfo,n/a
QS-Tunnel-main,data_cap.py,symbol,bytes_xor,n/a
QS-Tunnel-main,data_cap.py,symbol,compute_max_m,n/a
QS-Tunnel-main,data_cap.py,symbol,get_chunk_len,n/a
QS-Tunnel-main,data_cap.py,symbol,get_base32_final_domains,n/a
QS-Tunnel-main,data_cap.py,symbol,get_chunk_data,n/a
QS-Tunnel-main,data_cap.py,symbol,bytes_xor,n/a
QS-Tunnel-main,data_cap.py,symbol,compute_max_m,n/a
QS-Tunnel-main,data_cap.py,symbol,get_chunk_len,n/a
QS-Tunnel-main,data_cap.py,symbol,get_base32_final_domains,n/a
